1,0x00e97dc9df137a4065418fe6475f9465b63d9f59,0x3eb5301410f3bbb84ddea7cf6fa56646d511d23d,["0x00661d2ff918cadd07f194eb6781f7f3af755c48"],1,1000000000000000000000
2,0x01dbb419d66be0d389fab88064493f1d698dc27a,0x6c56cdf301d5ba5ffb72757a1c2971c0067a0518,["0xe55b45668705e6de753787765173ea2c8cd09356","0x002759b2de8bc7442b2d1feb5dc58ea962150a1a","0x00fcf62d421198a3c9e8be67ac6778d119ea9d55"],2,1000000000000000000
3,0x01e5be25eb25a0b4ffb73d34a0b5b72b49dafa7a,0xf7a7d4dc4c4ecde878f1271e478f091761973b0e,["0x00d87e4d369067b37ded1b60d1ade2b4d309e43c","0x005ccf5b7b6b87105423a69bec02050f249020a6","0x00ecdba43c41ee80beb5e8248d7b5324cee607d9"],2,1000000000000000000
4,0x039704a4ecf78b0e1eef8f181a7838a0c68876ca,0x1bc1369fde6f8e25366b6ef7de07bb524c484d18,["0xe13540ecee11b212e8b775dc8e71f374aae9b3f8","0xae6ff9cff40d7cc8381d39bbd6a4e39c87f6483f","0x002759b2de8bc7442b2d1feb5dc58ea962150a1a"],2,1000000000000000000
5,0x03a62c4b61e7118025b8c253b2e09cf74ca0f31a,0x051b7d5a34e136c20d6b9017a9ee776b7d1c05e1,["0xe13540ecee11b212e8b775dc8e71f374aae9b3f8","0xae6ff9cff40d7cc8381d39bbd6a4e39c87f6483f","0x002759b2de8bc7442b2d1feb5dc58ea962150a1a"],2,1000000000000000000
6,0x062d1816ea36366a714c34b9b283f4d377dc0191,0x8153dd7bef14a1b80deabdd315fdbc93bb2ee75c,["0xc8a1dab586dee8a30cb88c87b8a3614e0a391fc5","0xf214dde57f32f3f34492ba3148641693058d4a9e","0x2be2f917397bacfb3c939f6db3bee80aa606ae31"],2,0
7,0x06c1edc5d0fb879ab8b129dcff1f7b704782508b,0xd1717eced44df64208faeadede75367c49a2b663,["0x00a45ad4d870d2b5ea165ffdad2a6c7df7c56c1b","0x0051d42f00673b1baa182633f63acbd5f950a8b2","0x00d0c3c7a172947d7e2879c71d8ecf9b536e221d","0x00c461fef1f175953b68e25c6d8f36060fa8fa7d","0xec7890b19457a1ebf8d9e6ee6830308926c91459"],3,100000000000000000000
8,0x0ca95b38cd1551a3db33f2b7ebeb40db84eba8f9,0xfa38bcd3690fb0756c7ef1636f0b5d5b78f5f02b,["0xe13540ecee11b212e8b775dc8e71f374aae9b3f8","0xae6ff9cff40d7cc8381d39bbd6a4e39c87f6483f","0x002759b2de8bc7442b2d1feb5dc58ea962150a1a"],2,1000000000000000000
9,0x0cc12572d4028e492a919fe82feeda53fe43782f,0x6710f7f96df1db248046fafbdc86370bf2f7e58b,["0xb3022b41174416789d05f53f03979a6e134a3848","0x008088e5b3a1121a53a9effa47a6b00ab338753f"],1,5000000000000000000
10,0x10df28c3ccf3300dd8ff924d9f15440f46d918f7,0xb1b1e29c6f9d8da6cb6e05b32c3779637c8de53a,["0x008d4fa11e6d45d6fd8b1151bd1c556d05afd7e3","0x9ed07b5db7dad3c9a0baa3e320e68ce779063249","0x4a8441212108cf6bafcf31e8f43fbcaca50d0943","0x0fe0ecfd53525fde9153e4c3acf66403b392a832","0x984be5b537464be838ffa1cc558764f6b77ddbcc"],1,1000000000000000000
