id,oldWallet,newWallet,owners,required,dailyLimit
0,0x9f82984f02f42b31f24d37799c9d63604f9a6f15,0xb24e9e3dc822daa8ace9af9c9b2ff8ab8348bc93,["0x00730819b8b1f47022a9a40c6cc55b8014c4c2da"],1,1000000000000000000
1,0x00e97dc9df137a4065418fe6475f9465b63d9f59,0x832a5acd6686492c47efc23799f976763cb6ba65,["0x00661d2ff918cadd07f194eb6781f7f3af755c48"],1,1000000000000000000000
2,0x01dbb419d66be0d389fab88064493f1d698dc27a,0x1446bf7af9df857b23a725646d94f9ec49802227,["0xe55b45668705e6de753787765173ea2c8cd09356","0x002759b2de8bc7442b2d1feb5dc58ea962150a1a","0x00fcf62d421198a3c9e8be67ac6778d119ea9d55"],2,1000000000000000000
3,0x01e5be25eb25a0b4ffb73d34a0b5b72b49dafa7a,0x03447fcc5aecc0472f7e67fef89ebedaf6df7279,["0x00d87e4d369067b37ded1b60d1ade2b4d309e43c","0x005ccf5b7b6b87105423a69bec02050f249020a6","0x00ecdba43c41ee80beb5e8248d7b5324cee607d9"],2,1000000000000000000
4,0x039704a4ecf78b0e1eef8f181a7838a0c68876ca,0x786e49f0830421e4f60df2aad00e9a367867e80f,["0xe13540ecee11b212e8b775dc8e71f374aae9b3f8","0xae6ff9cff40d7cc8381d39bbd6a4e39c87f6483f","0x002759b2de8bc7442b2d1feb5dc58ea962150a1a"],2,1000000000000000000
5,0x03a62c4b61e7118025b8c253b2e09cf74ca0f31a,0xfecbcba2890cb9bae294537674e4f2dd4550f482,["0xe13540ecee11b212e8b775dc8e71f374aae9b3f8","0xae6ff9cff40d7cc8381d39bbd6a4e39c87f6483f","0x002759b2de8bc7442b2d1feb5dc58ea962150a1a"],2,1000000000000000000
6,0x062d1816ea36366a714c34b9b283f4d377dc0191,0xaf766478aa284bb69b85a344ca0072e86dc70025,["0xc8a1dab586dee8a30cb88c87b8a3614e0a391fc5","0xf214dde57f32f3f34492ba3148641693058d4a9e","0x2be2f917397bacfb3c939f6db3bee80aa606ae31"],2,0
7,0x06c1edc5d0fb879ab8b129dcff1f7b704782508b,0xc039518d5c96e03cdb15e5268043c69848a34f87,["0x00a45ad4d870d2b5ea165ffdad2a6c7df7c56c1b","0x0051d42f00673b1baa182633f63acbd5f950a8b2","0x00d0c3c7a172947d7e2879c71d8ecf9b536e221d","0x00c461fef1f175953b68e25c6d8f36060fa8fa7d","0xec7890b19457a1ebf8d9e6ee6830308926c91459"],3,100000000000000000000
8,0x0ca95b38cd1551a3db33f2b7ebeb40db84eba8f9,0x18589669e1596f19e8bd77cd27083465e6de5340,["0xe13540ecee11b212e8b775dc8e71f374aae9b3f8","0xae6ff9cff40d7cc8381d39bbd6a4e39c87f6483f","0x002759b2de8bc7442b2d1feb5dc58ea962150a1a"],2,1000000000000000000
9,0x0cc12572d4028e492a919fe82feeda53fe43782f,0xb2c0c13a0a6adbc30b6907e50a0855ee3365f100,["0xb3022b41174416789d05f53f03979a6e134a3848","0x008088e5b3a1121a53a9effa47a6b00ab338753f"],1,5000000000000000000
10,0x10df28c3ccf3300dd8ff924d9f15440f46d918f7,0x02e9da9a030bb80aedd37055d70352651a289628,["0x008d4fa11e6d45d6fd8b1151bd1c556d05afd7e3","0x9ed07b5db7dad3c9a0baa3e320e68ce779063249","0x4a8441212108cf6bafcf31e8f43fbcaca50d0943","0x0fe0ecfd53525fde9153e4c3acf66403b392a832","0x984be5b537464be838ffa1cc558764f6b77ddbcc"],1,1000000000000000000
11,0x111115111fd0953445d624ceaac28d0ad0c9e74f,0xa25f3992a062544211fc70a39126aafb330c790d,["0x03f10bf5fa8131a96f09c8e474d7077c5fddd074","0x0000e5fabe3a8dd992b73517de6415a2043dc7ca","0x0000004eef1841ddb31cc4d5232231448a42c1d2","0x0000003f5ba685d7b020310b44978646f364ba75"],2,500000000000000000
12,0x111b3d565f5da36b1decdf19dfbb26dc6cd970c6,0xc0007ad0bd9ca4e53f62ac0a83ebfb5ac436126b,["0xc0ffeece5397f30e18a8dd7a92644178675fbbbe","0x000000011186051f8df273cc03e1dbac7e699914","0x365cab320045e61302b788e922f55c07c03a5ba7","0xd0944aa185a1337061ae20dc9dd96c83b2ba4602"],4,1000000000000000000
13,0x1971066fa9419a03a07cca394204915818d6c140,0xcb6ef0ca25d06ec03b6bb01189b7e10635d0ce23,["0xe3d87fe66e70f91356c698fc8ee0532f51a466bf","0x0249a9b58ba742cbd224c1eec6d8817d333ec55d","0x0a6344a2d5cb0707a918dd835e527d4e253da225"],2,0
14,0x1f4fe4426bb6936b1007bb0a30f2f46e7c1b64dd,0x3da37572c341604ea69c294b8c4d1080388b5116,["0x0000dc41b901c875d151c2800bb4e5b026f5fa0b","0x00c1aa575114fbcbf50601059fbe57abd966841a","0x00b3a10c9f17d1e43e05f78b2cb6e1339437cf88"],2,0
15,0x1f6cbb740f7eeb4806276376e7378dd1fa36fc11,0xf48236dbd776128a1fef2ae40bfbd3dcefe5397b,["0x00a7ae45065561a234831473a656b360a5ca72a8","0x0094f9ff3559c21543de24f0db4b8abac713011a"],2,0
16,0x20b014a0b669906781250cdcf9966d5c4ce1527a,0x60ecfc61e27152daffc7931448ac9dde0dcaa37a,["0x8f493c12c4f5ff5fd510549e1e28ea3dd101e850","0x00e73102580dcbdb1df2d161a8d73ab3e4706285","0xd298bc3a7e089555ed6bbb227bdd05b8aad5830e","0x16b228154a4aea2869ac96364b4ebe410eae3360"],3,300000000000000000000
17,0x21d32aa7d6f763a21276189046f45423dc37b14e,0x8b394fb545f087573d592e8b01b0d61f7aedc137,["0xe13540ecee11b212e8b775dc8e71f374aae9b3f8","0x002759b2de8bc7442b2d1feb5dc58ea962150a1a","0xae6ff9cff40d7cc8381d39bbd6a4e39c87f6483f"],2,1000000000000000000
18,0x223cc19bf2fcc7219e0518c89a735b99091a57e9,0x8935c64c5f93458266c6283d6b4dfc8798cffce9,["0x00d45de1d3f648f982167cdfd37474d46254a134"],1,1000000000000000000
19,0x2270be634ed8130a0402cd106de1f04ea35fa0a9,0x6e1fe030ec2976da90c6f2c99a2b6c271fb525ad,["0x006fda7cd5eec123999635b9af6e6fff81ddbc9d"],1,10000000000000000000000000
20,0x22dc62c96de482743b231f29326a3d18b2d73eb2,0xb0ff60748787face47b3dd200d32fc0f51692666,["0x00e3d5376448a18e897af3b1ae939094bc5bef7b"],1,3000000000000000000
21,0x248743463983b3b0c667717bb8c30e5ac79199bb,0x58675fde5602338928f69a0937f0ad22071b37d5,["0xe13540ecee11b212e8b775dc8e71f374aae9b3f8","0xae6ff9cff40d7cc8381d39bbd6a4e39c87f6483f","0x002759b2de8bc7442b2d1feb5dc58ea962150a1a"],2,1000000000000000000
22,0x248c9bae4fee646906821155ef1a538e7ca978ec,0xd2c6f8a5664d5c83386570230e72757e568100b5,["0x00133f358c55671599e8ff2c9e85bfa5856d5a98"],1,1000000000000000000000
23,0x2499e22e19b0af3c1ab82071db2a9c4fd7ed328d,0x17e69da1b3190e64cba9550147673b248bfef427,["0x00c8144899d944b4ef2a3f78f28e264699a3af10"],1,1000000000000000000
24,0x25e4af0dd6f4f7127a82a5a82a53e1e6aace4835,0x309b4f147bed8b0c410d7eab9871fe37f26876a8,["0x00a8a5f940c6a50b82297378de8e45d97c91c139","0x007668a0c0931ec759123fa527ecf932db9c95d1","0x0076314c491a3d0ccdd23b62e8a6ebcc5d9ceda2"],2,4000000000000000
25,0x260a28a165081f5cfe94454543514e76ae746410,0x13d200f00b7801d3d995e8d23f19fa80b8db9149,["0x00c7667d5095f3e0d7ad84167f75007237167d29"],1,1000000000000000000
